date,product_id,warehouse,opening_stock,received_stock,closing_stock,reorder_level,lead_time_days,date_year,date_month,date_day,date_weekday,date_quarter
2024-06-21,P005,Delhi,405,200,791,150,5,2024,6,21,Friday,2
2024-06-21,P006,Delhi,260,226,557,150,9,2024,6,21,Friday,2
2024-06-22,P001,Kolkata,541,246,212,150,3,2024,6,22,Saturday,2
2024-06-22,P002,Kolkata,470,183,961,150,3,2024,6,22,Saturday,2
2024-06-22,P003,Mumbai,299,60,837,150,9,2024,6,22,Saturday,2
2024-06-22,P004,Delhi,474,91,624,150,9,2024,6,22,Saturday,2
2024-06-22,P005,Delhi,944,78,407,150,2,2024,6,22,Saturday,2
2024-06-22,P006,Bengaluru,874,9,407,150,6,2024,6,22,Saturday,2
2024-06-23,P001,Bengaluru,501,271,400,150,3,2024,6,23,Sunday,2
2024-06-23,P002,Mumbai,485,121,699,150,3,2024,6,23,Sunday,2
2024-06-23,P003,Hyderabad,257,209,237,150,3,2024,6,23,Sunday,2
2024-06-23,P004,Kolkata,547,268,354,150,6,2024,6,23,Sunday,2
2024-06-23,P005,Bengaluru,329,119,376,150,7,2024,6,23,Sunday,2
2024-06-23,P006,Mumbai,303,79,261,150,3,2024,6,23,Sunday,2
2024-06-24,P001,Kolkata,649,3,643,150,3,2024,6,24,Monday,2
2024-06-24,P002,Mumbai,715,21,368,150,3,2024,6,24,Monday,2
2024-06-24,P003,Delhi,343,288,767,150,4,2024,6,24,Monday,2
2024-06-24,P004,Bengaluru,282,142,496,150,4,2024,6,24,Monday,2
2024-06-24,P005,Kolkata,200,162,332,150,9,2024,6,24,Monday,2
2024-06-24,P006,Hyderabad,211,214,307,150,9,2024,6,24,Monday,2
2024-06-25,P001,Kolkata,255,30,617,150,3,2024,6,25,Tuesday,2
2024-06-25,P002,Delhi,425,130,816,150,10,2024,6,25,Tuesday,2
2024-06-25,P003,Hyderabad,800,190,203,150,7,2024,6,25,Tuesday,2
2024-06-25,P004,Kolkata,797,189,968,150,7,2024,6,25,Tuesday,2
2024-06-25,P005,Hyderabad,741,283,534,150,3,2024,6,25,Tuesday,2
2024-06-25,P006,Delhi,935,264,853,150,7,2024,6,25,Tuesday,2
2024-06-26,P001,Kolkata,835,18,583,150,3,2024,6,26,Wednesday,2
2024-06-26,P002,Kolkata,733,145,535,150,4,2024,6,26,Wednesday,2
2024-06-26,P003,Bengaluru,833,42,416,150,3,2024,6,26,Wednesday,2
2024-06-26,P004,Hyderabad,408,153,520,150,5,2024,6,26,Wednesday,2
2024-06-26,P005,Delhi,406,38,636,150,9,2024,6,26,Wednesday,2
2024-06-26,P006,Mumbai,546,97,891,150,10,2024,6,26,Wednesday,2
2024-06-27,P001,Bengaluru,948,82,280,150,7,2024,6,27,Thursday,2
2024-06-27,P002,Bengaluru,271,222,680,150,2,2024,6,27,Thursday,2
2024-06-27,P003,Mumbai,793,110,680,150,4,2024,6,27,Thursday,2
2024-06-27,P004,Hyderabad,539,238,262,150,8,2024,6,27,Thursday,2
2024-06-27,P005,Hyderabad,634,211,825,150,7,2024,6,27,Thursday,2
2024-06-27,P006,Hyderabad,450,211,727,150,9,2024,6,27,Thursday,2
2024-06-28,P001,Delhi,982,208,572,150,10,2024,6,28,Friday,2
2024-06-28,P002,Delhi,473,25,153,150,10,2024,6,28,Friday,2
2024-06-28,P003,Mumbai,521,4,194,150,6,2024,6,28,Friday,2
2024-06-28,P004,Hyderabad,543,90,361,150,2,2024,6,28,Friday,2
2024-06-28,P005,Kolkata,911,248,714,150,3,2024,6,28,Friday,2
2024-06-28,P006,Delhi,280,92,505,150,2,2024,6,28,Friday,2
2024-06-29,P001,Bengaluru,281,229,803,150,2,2024,6,29,Saturday,2
2024-06-29,P002,Delhi,619,250,316,150,8,2024,6,29,Saturday,2
2024-06-29,P003,Delhi,265,125,537,150,9,2024,6,29,Saturday,2
2024-06-29,P004,Delhi,495,132,574,150,8,2024,6,29,Saturday,2
2024-06-29,P005,Delhi,441,218,643,150,10,2024,6,29,Saturday,2
2024-06-29,P006,Bengaluru,543,291,917,150,3,2024,6,29,Saturday,2
2024-06-30,P001,Bengaluru,589,32,554,150,3,2024,6,30,Sunday,2
2024-06-30,P002,Delhi,572,32,145,150,3,2024,6,30,Sunday,2
2024-06-30,P003,Kolkata,627,238,362,150,3,2024,6,30,Sunday,2
2024-06-30,P004,Kolkata,820,21,864,150,6,2024,6,30,Sunday,2
2024-06-30,P005,Kolkata,949,124,154,150,2,2024,6,30,Sunday,2
2024-06-30,P006,Mumbai,696,108,767,150,8,2024,6,30,Sunday,2
2024-07-01,P001,Bengaluru,262,43,937,150,10,2024,7,1,Monday,3
2024-07-01,P002,Bengaluru,759,35,493,150,8,2024,7,1,Monday,3
2024-07-01,P003,Kolkata,631,126,805,150,7,2024,7,1,Monday,3
2024-07-01,P004,Hyderabad,587,193,743,150,9,2024,7,1,Monday,3
2024-07-01,P005,Mumbai,258,34,664,150,9,2024,7,1,Monday,3
2024-07-01,P006,Kolkata,674,77,641,150,6,2024,7,1,Monday,3
2024-07-02,P001,Delhi,633,112,728,150,4,2024,7,2,Tuesday,3
2024-07-02,P002,Mumbai,981,74,823,150,5,2024,7,2,Tuesday,3
2024-07-02,P003,Mumbai,964,43,871,150,7,2024,7,2,Tuesday,3
2024-07-02,P004,Bengaluru,223,110,754,150,10,2024,7,2,Tuesday,3
2024-07-02,P005,Mumbai,871,171,195,150,10,2024,7,2,Tuesday,3
2024-07-02,P006,Bengaluru,443,166,408,150,3,2024,7,2,Tuesday,3
2024-07-03,P001,Hyderabad,484,60,636,150,10,2024,7,3,Wednesday,3
2024-07-03,P002,Kolkata,915,267,776,150,5,2024,7,3,Wednesday,3
2024-07-03,P003,Kolkata,277,55,692,150,2,2024,7,3,Wednesday,3
2024-07-03,P004,Hyderabad,505,191,696,150,2,2024,7,3,Wednesday,3
2024-07-03,P005,Kolkata,480,210,694,150,5,2024,7,3,Wednesday,3
2024-07-03,P006,Mumbai,238,148,443,150,9,2024,7,3,Wednesday,3
2024-07-04,P001,Mumbai,535,39,915,150,10,2024,7,4,Thursday,3
2024-07-04,P002,Bengaluru,764,141,566,150,7,2024,7,4,Thursday,3
2024-07-04,P003,Hyderabad,504,258,935,150,9,2024,7,4,Thursday,3
2024-07-04,P004,Bengaluru,263,75,472,150,4,2024,7,4,Thursday,3
2024-07-04,P005,Bengaluru,475,46,609,150,2,2024,7,4,Thursday,3
2024-07-04,P006,Delhi,733,100,871,150,8,2024,7,4,Thursday,3
2024-07-05,P001,Delhi,727,197,895,150,10,2024,7,5,Friday,3
2024-07-05,P002,Mumbai,275,261,912,150,2,2024,7,5,Friday,3
2024-07-05,P003,Bengaluru,655,282,212,150,4,2024,7,5,Friday,3
2024-07-05,P004,Kolkata,227,118,799,150,3,2024,7,5,Friday,3
2024-07-05,P005,Mumbai,587,122,932,150,3,2024,7,5,Friday,3
2024-07-05,P006,Mumbai,214,162,503,150,2,2024,7,5,Friday,3
2024-07-06,P001,Delhi,771,26,670,150,9,2024,7,6,Saturday,3
2024-07-06,P002,Kolkata,439,78,663,150,3,2024,7,6,Saturday,3
2024-07-06,P003,Bengaluru,738,242,536,150,8,2024,7,6,Saturday,3
2024-07-06,P004,Mumbai,342,268,549,150,5,2024,7,6,Saturday,3
2024-07-06,P005,Hyderabad,840,158,220,150,8,2024,7,6,Saturday,3
2024-07-06,P006,Kolkata,558,177,282,150,10,2024,7,6,Saturday,3
2024-07-07,P001,Bengaluru,636,91,317,150,5,2024,7,7,Sunday,3
2024-07-07,P002,Mumbai,569,149,118,150,5,2024,7,7,Sunday,3
2024-07-07,P003,Kolkata,918,264,526,150,9,2024,7,7,Sunday,3
2024-07-07,P004,Hyderabad,668,220,120,150,3,2024,7,7,Sunday,3
2024-07-07,P005,Delhi,610,99,488,150,2,2024,7,7,Sunday,3
2024-07-07,P006,Bengaluru,956,89,241,150,2,2024,7,7,Sunday,3
2024-07-08,P001,Bengaluru,277,204,305,150,6,2024,7,8,Monday,3
2024-07-08,P002,Bengaluru,593,223,424,150,4,2024,7,8,Monday,3
2024-07-08,P003,Mumbai,876,197,856,150,6,2024,7,8,Monday,3
2024-07-08,P004,Bengaluru,550,263,227,150,3,2024,7,8,Monday,3
2024-07-08,P005,Bengaluru,284,129,767,150,7,2024,7,8,Monday,3
2024-07-08,P006,Kolkata,717,30,105,150,4,2024,7,8,Monday,3
2024-07-09,P001,Delhi,449,49,813,150,6,2024,7,9,Tuesday,3
2024-07-09,P002,Bengaluru,605,220,423,150,8,2024,7,9,Tuesday,3
2024-07-09,P003,Delhi,311,146,757,150,9,2024,7,9,Tuesday,3
2024-07-09,P004,Hyderabad,337,210,245,150,3,2024,7,9,Tuesday,3
2024-07-09,P005,Bengaluru,925,58,861,150,7,2024,7,9,Tuesday,3
2024-07-09,P006,Kolkata,936,215,880,150,9,2024,7,9,Tuesday,3
2024-07-10,P001,Delhi,495,69,677,150,10,2024,7,10,Wednesday,3
2024-07-10,P002,Bengaluru,652,292,810,150,10,2024,7,10,Wednesday,3
2024-07-10,P003,Delhi,473,135,133,150,9,2024,7,10,Wednesday,3
2024-07-10,P004,Delhi,845,181,915,150,3,2024,7,10,Wednesday,3
2024-07-10,P005,Hyderabad,592,132,815,150,6,2024,7,10,Wednesday,3
2024-07-10,P006,Mumbai,650,18,717,150,4,2024,7,10,Wednesday,3
2024-07-11,P001,Bengaluru,307,23,769,150,7,2024,7,11,Thursday,3
2024-07-11,P002,Kolkata,622,83,678,150,4,2024,7,11,Thursday,3
2024-07-11,P003,Delhi,476,8,626,150,7,2024,7,11,Thursday,3
2024-07-11,P004,Kolkata,849,51,747,150,3,2024,7,11,Thursday,3
2024-07-11,P005,Bengaluru,827,116,667,150,4,2024,7,11,Thursday,3
2024-07-11,P006,Hyderabad,935,213,116,150,2,2024,7,11,Thursday,3
2024-07-12,P001,Mumbai,470,263,133,150,9,2024,7,12,Friday,3
2024-07-12,P002,Bengaluru,948,71,380,150,5,2024,7,12,Friday,3
2024-07-12,P003,Kolkata,596,206,934,150,7,2024,7,12,Friday,3
2024-07-12,P004,Hyderabad,525,6,899,150,9,2024,7,12,Friday,3
2024-07-12,P005,Bengaluru,414,280,670,150,8,2024,7,12,Friday,3
2024-07-12,P006,Bengaluru,991,271,471,150,7,2024,7,12,Friday,3
2024-07-13,P001,Bengaluru,205,144,125,150,8,2024,7,13,Saturday,3
2024-07-13,P002,Mumbai,208,120,113,150,4,2024,7,13,Saturday,3
2024-07-13,P003,Hyderabad,371,136,261,150,5,2024,7,13,Saturday,3
2024-07-13,P004,Kolkata,771,77,745,150,9,2024,7,13,Saturday,3
2024-07-13,P005,Bengaluru,290,269,560,150,5,2024,7,13,Saturday,3
2024-07-13,P006,Kolkata,694,212,324,150,4,2024,7,13,Saturday,3
2024-07-14,P001,Hyderabad,423,247,318,150,9,2024,7,14,Sunday,3
2024-07-14,P002,Delhi,303,190,391,150,9,2024,7,14,Sunday,3
2024-07-14,P003,Bengaluru,409,172,256,150,6,2024,7,14,Sunday,3
2024-07-14,P004,Delhi,368,229,680,150,3,2024,7,14,Sunday,3
2024-07-14,P005,Mumbai,449,178,852,150,2,2024,7,14,Sunday,3
2024-07-14,P006,Kolkata,240,289,475,150,7,2024,7,14,Sunday,3
2024-07-15,P001,Bengaluru,932,28,489,150,3,2024,7,15,Monday,3
2024-07-15,P002,Delhi,265,267,305,150,4,2024,7,15,Monday,3
2024-07-15,P003,Delhi,623,103,960,150,2,2024,7,15,Monday,3
2024-07-15,P004,Bengaluru,477,292,862,150,9,2024,7,15,Monday,3
2024-07-15,P005,Hyderabad,566,219,694,150,8,2024,7,15,Monday,3
2024-07-15,P006,Delhi,946,55,878,150,4,2024,7,15,Monday,3
2024-07-16,P001,Hyderabad,738,34,132,150,7,2024,7,16,Tuesday,3
2024-07-16,P002,Hyderabad,959,75,383,150,10,2024,7,16,Tuesday,3
2024-07-16,P003,Bengaluru,525,266,594,150,9,2024,7,16,Tuesday,3
2024-07-16,P004,Delhi,601,149,401,150,5,2024,7,16,Tuesday,3
2024-07-16,P005,Mumbai,637,2,590,150,8,2024,7,16,Tuesday,3
2024-07-16,P006,Hyderabad,494,268,756,150,6,2024,7,16,Tuesday,3
2024-07-17,P001,Mumbai,553,132,193,150,10,2024,7,17,Wednesday,3
2024-07-17,P002,Delhi,601,212,457,150,4,2024,7,17,Wednesday,3
2024-07-17,P003,Hyderabad,955,135,543,150,5,2024,7,17,Wednesday,3
2024-07-17,P004,Bengaluru,773,60,188,150,9,2024,7,17,Wednesday,3
2024-07-17,P005,Hyderabad,484,227,892,150,9,2024,7,17,Wednesday,3
2024-07-17,P006,Kolkata,518,165,464,150,6,2024,7,17,Wednesday,3
2024-07-18,P001,Mumbai,359,260,575,150,3,2024,7,18,Thursday,3
2024-07-18,P002,Delhi,918,35,336,150,7,2024,7,18,Thursday,3
2024-07-18,P003,Bengaluru,420,194,920,150,5,2024,7,18,Thursday,3
2024-07-18,P004,Delhi,870,134,209,150,4,2024,7,18,Thursday,3
2024-07-18,P005,Hyderabad,992,240,355,150,5,2024,7,18,Thursday,3
2024-07-18,P006,Mumbai,448,151,190,150,3,2024,7,18,Thursday,3
2024-07-19,P001,Bengaluru,978,24,131,150,7,2024,7,19,Friday,3
2024-07-19,P002,Hyderabad,648,178,942,150,3,2024,7,19,Friday,3
2024-07-19,P003,Hyderabad,752,146,815,150,3,2024,7,19,Friday,3
2024-07-19,P004,Hyderabad,626,294,205,150,10,2024,7,19,Friday,3
2024-07-19,P005,Delhi,839,274,592,150,4,2024,7,19,Friday,3
2024-07-19,P006,Hyderabad,462,199,448,150,5,2024,7,19,Friday,3
2024-07-20,P001,Bengaluru,338,182,437,150,7,2024,7,20,Saturday,3
2024-07-20,P002,Bengaluru,389,48,223,150,8,2024,7,20,Saturday,3
2024-07-20,P003,Hyderabad,367,1,219,150,4,2024,7,20,Saturday,3
2024-07-20,P004,Delhi,461,213,204,150,4,2024,7,20,Saturday,3
2024-07-20,P005,Delhi,909,285,406,150,10,2024,7,20,Saturday,3
2024-07-20,P006,Bengaluru,501,2,693,150,7,2024,7,20,Saturday,3
2024-07-21,P001,Delhi,431,90,988,150,9,2024,7,21,Sunday,3
2024-07-21,P002,Bengaluru,777,82,738,150,3,2024,7,21,Sunday,3
2024-07-21,P003,Delhi,419,17,613,150,2,2024,7,21,Sunday,3
2024-07-21,P004,Bengaluru,408,92,236,150,4,2024,7,21,Sunday,3
2024-07-21,P005,Bengaluru,520,255,385,150,2,2024,7,21,Sunday,3
2024-07-21,P006,Bengaluru,687,265,616,150,5,2024,7,21,Sunday,3
2024-07-22,P001,Kolkata,769,89,312,150,8,2024,7,22,Monday,3
2024-07-22,P002,Delhi,735,210,685,150,10,2024,7,22,Monday,3
2024-07-22,P003,Hyderabad,510,272,916,150,5,2024,7,22,Monday,3
2024-07-22,P004,Delhi,217,1,403,150,7,2024,7,22,Monday,3
2024-07-22,P005,Hyderabad,727,113,265,150,2,2024,7,22,Monday,3
2024-07-22,P006,Mumbai,568,11,267,150,5,2024,7,22,Monday,3
2024-07-23,P001,Bengaluru,597,299,232,150,3,2024,7,23,Tuesday,3
2024-07-23,P002,Delhi,801,148,215,150,9,2024,7,23,Tuesday,3
2024-07-23,P003,Mumbai,636,64,441,150,2,2024,7,23,Tuesday,3
2024-07-23,P004,Kolkata,204,31,675,150,6,2024,7,23,Tuesday,3
2024-07-23,P005,Bengaluru,791,35,872,150,7,2024,7,23,Tuesday,3
2024-07-23,P006,Kolkata,552,233,969,150,6,2024,7,23,Tuesday,3
2024-07-24,P001,Delhi,777,276,731,150,8,2024,7,24,Wednesday,3
2024-07-24,P002,Delhi,614,178,442,150,10,2024,7,24,Wednesday,3
2024-07-24,P003,Delhi,337,247,816,150,10,2024,7,24,Wednesday,3
2024-07-24,P004,Mumbai,312,7,160,150,2,2024,7,24,Wednesday,3
2024-07-24,P005,Mumbai,529,122,754,150,9,2024,7,24,Wednesday,3
2024-07-24,P006,Hyderabad,217,207,561,150,2,2024,7,24,Wednesday,3
2024-07-25,P001,Delhi,989,299,180,150,8,2024,7,25,Thursday,3
2024-07-25,P002,Hyderabad,921,96,255,150,4,2024,7,25,Thursday,3
2024-07-25,P003,Delhi,898,106,886,150,4,2024,7,25,Thursday,3
2024-07-25,P004,Kolkata,467,30,816,150,4,2024,7,25,Thursday,3
2024-07-25,P005,Delhi,363,42,294,150,9,2024,7,25,Thursday,3
2024-07-25,P006,Hyderabad,553,68,862,150,8,2024,7,25,Thursday,3
2024-07-26,P001,Hyderabad,581,141,815,150,8,2024,7,26,Friday,3
2024-07-26,P002,Delhi,219,185,538,150,5,2024,7,26,Friday,3
2024-07-26,P003,Delhi,931,229,394,150,8,2024,7,26,Friday,3
2024-07-26,P004,Bengaluru,964,63,980,150,3,2024,7,26,Friday,3
2024-07-26,P005,Bengaluru,507,284,427,150,10,2024,7,26,Friday,3
2024-07-26,P006,Bengaluru,570,240,925,150,6,2024,7,26,Friday,3
2024-07-27,P001,Mumbai,947,153,797,150,6,2024,7,27,Saturday,3
2024-07-27,P002,Bengaluru,870,260,461,150,7,2024,7,27,Saturday,3
2024-07-27,P003,Delhi,958,216,595,150,6,2024,7,27,Saturday,3
2024-07-27,P004,Bengaluru,771,227,989,150,8,2024,7,27,Saturday,3
2024-07-27,P005,Delhi,868,285,513,150,2,2024,7,27,Saturday,3
2024-07-27,P006,Kolkata,452,29,850,150,2,2024,7,27,Saturday,3
2024-07-28,P001,Bengaluru,821,257,493,150,10,2024,7,28,Sunday,3
2024-07-28,P002,Delhi,274,32,888,150,7,2024,7,28,Sunday,3
2024-07-28,P003,Delhi,238,171,253,150,3,2024,7,28,Sunday,3
2024-07-28,P004,Hyderabad,543,105,256,150,8,2024,7,28,Sunday,3
2024-07-28,P005,Bengaluru,548,25,139,150,5,2024,7,28,Sunday,3
2024-07-28,P006,Mumbai,648,276,619,150,6,2024,7,28,Sunday,3
2024-07-29,P001,Kolkata,625,66,215,150,2,2024,7,29,Monday,3
2024-07-29,P002,Mumbai,963,238,615,150,6,2024,7,29,Monday,3
2024-07-29,P003,Mumbai,721,101,574,150,10,2024,7,29,Monday,3
2024-07-29,P004,Kolkata,320,101,775,150,6,2024,7,29,Monday,3
2024-07-29,P005,Bengaluru,331,39,657,150,5,2024,7,29,Monday,3
2024-07-29,P006,Bengaluru,790,91,521,150,5,2024,7,29,Monday,3
2024-07-30,P001,Mumbai,752,162,782,150,7,2024,7,30,Tuesday,3
2024-07-30,P002,Mumbai,476,172,218,150,5,2024,7,30,Tuesday,3
2024-07-30,P003,Kolkata,904,24,433,150,7,2024,7,30,Tuesday,3
2024-07-30,P004,Delhi,497,66,459,150,4,2024,7,30,Tuesday,3
2024-07-30,P005,Delhi,580,107,483,150,7,2024,7,30,Tuesday,3
2024-07-30,P006,Delhi,952,58,892,150,5,2024,7,30,Tuesday,3
2024-07-31,P001,Hyderabad,610,171,385,150,6,2024,7,31,Wednesday,3
2024-07-31,P002,Kolkata,866,101,284,150,2,2024,7,31,Wednesday,3
2024-07-31,P003,Delhi,377,11,528,150,9,2024,7,31,Wednesday,3
2024-07-31,P004,Hyderabad,315,4,270,150,10,2024,7,31,Wednesday,3
2024-07-31,P005,Delhi,755,38,577,150,5,2024,7,31,Wednesday,3
2024-07-31,P006,Delhi,565,203,874,150,2,2024,7,31,Wednesday,3
2024-08-01,P001,Delhi,703,204,550,150,3,2024,8,1,Thursday,3
2024-08-01,P002,Bengaluru,222,215,615,150,7,2024,8,1,Thursday,3
2024-08-01,P003,Mumbai,458,218,328,150,7,2024,8,1,Thursday,3
2024-08-01,P004,Delhi,999,100,357,150,6,2024,8,1,Thursday,3
2024-08-01,P005,Bengaluru,883,212,647,150,5,2024,8,1,Thursday,3
2024-08-01,P006,Bengaluru,469,274,240,150,9,2024,8,1,Thursday,3
2024-08-02,P001,Kolkata,954,291,414,150,3,2024,8,2,Friday,3
2024-08-02,P002,Bengaluru,903,139,412,150,7,2024,8,2,Friday,3
2024-08-02,P003,Delhi,720,275,152,150,2,2024,8,2,Friday,3
2024-08-02,P004,Delhi,787,82,554,150,10,2024,8,2,Friday,3
2024-08-02,P005,Delhi,919,59,367,150,9,2024,8,2,Friday,3
2024-08-02,P006,Mumbai,880,47,497,150,2,2024,8,2,Friday,3
2024-08-03,P001,Bengaluru,261,217,577,150,3,2024,8,3,Saturday,3
2024-08-03,P002,Mumbai,379,9,871,150,2,2024,8,3,Saturday,3
2024-08-03,P003,Hyderabad,770,37,996,150,3,2024,8,3,Saturday,3
2024-08-03,P004,Bengaluru,874,194,172,150,5,2024,8,3,Saturday,3
2024-08-03,P005,Kolkata,375,12,200,150,2,2024,8,3,Saturday,3
2024-08-03,P006,Mumbai,736,122,153,150,4,2024,8,3,Saturday,3
2024-08-04,P001,Bengaluru,983,204,1000,150,6,2024,8,4,Sunday,3
2024-08-04,P002,Delhi,529,15,938,150,9,2024,8,4,Sunday,3
2024-08-04,P003,Mumbai,220,106,772,150,10,2024,8,4,Sunday,3
2024-08-04,P004,Bengaluru,640,53,938,150,3,2024,8,4,Sunday,3
2024-08-04,P005,Hyderabad,256,10,300,150,8,2024,8,4,Sunday,3
2024-08-04,P006,Bengaluru,311,16,674,150,4,2024,8,4,Sunday,3
2024-08-05,P001,Delhi,688,46,836,150,10,2024,8,5,Monday,3
2024-08-05,P002,Hyderabad,781,145,679,150,5,2024,8,5,Monday,3
2024-08-05,P003,Kolkata,232,237,738,150,2,2024,8,5,Monday,3
2024-08-05,P004,Mumbai,220,216,688,150,9,2024,8,5,Monday,3
2024-08-05,P005,Delhi,729,207,472,150,6,2024,8,5,Monday,3
2024-08-05,P006,Mumbai,376,190,362,150,8,2024,8,5,Monday,3
2024-08-06,P001,Hyderabad,454,188,792,150,8,2024,8,6,Tuesday,3
2024-08-06,P002,Kolkata,688,216,329,150,9,2024,8,6,Tuesday,3
2024-08-06,P003,Hyderabad,424,287,824,150,4,2024,8,6,Tuesday,3
2024-08-06,P004,Mumbai,597,239,159,150,5,2024,8,6,Tuesday,3
2024-08-06,P005,Bengaluru,395,38,606,150,2,2024,8,6,Tuesday,3
2024-08-06,P006,Mumbai,599,51,501,150,8,2024,8,6,Tuesday,3
2024-08-07,P001,Mumbai,412,130,747,150,8,2024,8,7,Wednesday,3
2024-08-07,P002,Mumbai,678,135,400,150,10,2024,8,7,Wednesday,3
2024-08-07,P003,Mumbai,491,161,305,150,3,2024,8,7,Wednesday,3
2024-08-07,P004,Bengaluru,928,45,585,150,5,2024,8,7,Wednesday,3
2024-08-07,P005,Bengaluru,404,115,146,150,4,2024,8,7,Wednesday,3
2024-08-07,P006,Mumbai,932,75,876,150,9,2024,8,7,Wednesday,3
2024-08-08,P001,Kolkata,309,114,829,150,2,2024,8,8,Thursday,3
2024-08-08,P002,Mumbai,644,194,105,150,10,2024,8,8,Thursday,3
2024-08-08,P003,Kolkata,247,19,274,150,3,2024,8,8,Thursday,3
2024-08-08,P004,Delhi,846,275,679,150,10,2024,8,8,Thursday,3
2024-08-08,P005,Delhi,638,237,664,150,9,2024,8,8,Thursday,3
2024-08-08,P006,Kolkata,854,21,832,150,8,2024,8,8,Thursday,3
2024-08-09,P001,Hyderabad,974,58,842,150,6,2024,8,9,Friday,3
2024-08-09,P002,Kolkata,267,183,930,150,9,2024,8,9,Friday,3
2024-08-09,P003,Kolkata,291,43,291,150,4,2024,8,9,Friday,3
2024-08-09,P004,Bengaluru,315,276,927,150,6,2024,8,9,Friday,3
2024-08-09,P005,Delhi,279,190,577,150,2,2024,8,9,Friday,3
2024-08-09,P006,Kolkata,978,49,367,150,6,2024,8,9,Friday,3
2024-08-10,P001,Bengaluru,618,229,671,150,7,2024,8,10,Saturday,3
2024-08-10,P002,Mumbai,745,250,548,150,3,2024,8,10,Saturday,3
2024-08-10,P003,Hyderabad,560,8,711,150,2,2024,8,10,Saturday,3
2024-08-10,P004,Delhi,262,50,108,150,6,2024,8,10,Saturday,3
2024-08-10,P005,Delhi,452,87,527,150,3,2024,8,10,Saturday,3
2024-08-10,P006,Kolkata,526,53,739,150,10,2024,8,10,Saturday,3
2024-08-11,P001,Hyderabad,322,11,971,150,9,2024,8,11,Sunday,3
2024-08-11,P002,Bengaluru,842,9,764,150,8,2024,8,11,Sunday,3
2024-08-11,P003,Bengaluru,672,56,295,150,7,2024,8,11,Sunday,3
2024-08-11,P004,Mumbai,734,108,682,150,9,2024,8,11,Sunday,3
2024-08-11,P005,Mumbai,214,134,670,150,10,2024,8,11,Sunday,3
2024-08-11,P006,Delhi,603,190,915,150,7,2024,8,11,Sunday,3
2024-08-12,P001,Hyderabad,311,149,305,150,4,2024,8,12,Monday,3
2024-08-12,P002,Kolkata,546,4,997,150,9,2024,8,12,Monday,3
2024-08-12,P003,Bengaluru,405,51,614,150,7,2024,8,12,Monday,3
2024-08-12,P004,Kolkata,740,225,846,150,5,2024,8,12,Monday,3
2024-08-12,P005,Mumbai,575,137,580,150,10,2024,8,12,Monday,3
2024-08-12,P006,Delhi,395,32,481,150,10,2024,8,12,Monday,3
2024-08-13,P001,Kolkata,641,292,711,150,9,2024,8,13,Tuesday,3
2024-08-13,P002,Delhi,786,254,779,150,9,2024,8,13,Tuesday,3
2024-08-13,P003,Mumbai,281,217,629,150,3,2024,8,13,Tuesday,3
2024-08-13,P004,Hyderabad,977,13,597,150,7,2024,8,13,Tuesday,3
2024-08-13,P005,Mumbai,326,235,581,150,6,2024,8,13,Tuesday,3
2024-08-13,P006,Bengaluru,368,246,728,150,6,2024,8,13,Tuesday,3
2024-08-14,P001,Delhi,436,74,668,150,2,2024,8,14,Wednesday,3
2024-08-14,P002,Delhi,927,291,427,150,3,2024,8,14,Wednesday,3
2024-08-14,P003,Kolkata,928,158,245,150,10,2024,8,14,Wednesday,3
2024-08-14,P004,Delhi,384,59,753,150,8,2024,8,14,Wednesday,3
2024-08-14,P005,Mumbai,413,231,335,150,9,2024,8,14,Wednesday,3
2024-08-14,P006,Delhi,896,101,740,150,4,2024,8,14,Wednesday,3
2024-08-15,P001,Hyderabad,379,156,280,150,8,2024,8,15,Thursday,3
2024-08-15,P002,Delhi,475,250,310,150,2,2024,8,15,Thursday,3
2024-08-15,P003,Hyderabad,626,215,937,150,10,2024,8,15,Thursday,3
2024-08-15,P004,Mumbai,522,211,250,150,2,2024,8,15,Thursday,3
2024-08-15,P005,Kolkata,920,61,707,150,9,2024,8,15,Thursday,3
2024-08-15,P006,Kolkata,655,142,421,150,5,2024,8,15,Thursday,3
2024-08-16,P001,Bengaluru,229,51,357,150,9,2024,8,16,Friday,3
2024-08-16,P002,Delhi,852,183,437,150,3,2024,8,16,Friday,3
2024-08-16,P003,Mumbai,870,244,617,150,7,2024,8,16,Friday,3
2024-08-16,P004,Mumbai,728,167,662,150,8,2024,8,16,Friday,3
2024-08-16,P005,Kolkata,399,211,655,150,4,2024,8,16,Friday,3
2024-08-16,P006,Hyderabad,512,225,707,150,5,2024,8,16,Friday,3
2024-08-17,P001,Delhi,495,62,807,150,4,2024,8,17,Saturday,3
2024-08-17,P002,Mumbai,733,200,927,150,3,2024,8,17,Saturday,3
2024-08-17,P003,Kolkata,689,126,894,150,3,2024,8,17,Saturday,3
2024-08-17,P004,Kolkata,855,61,806,150,2,2024,8,17,Saturday,3
2024-08-17,P005,Bengaluru,642,103,310,150,10,2024,8,17,Saturday,3
2024-08-17,P006,Bengaluru,855,91,806,150,3,2024,8,17,Saturday,3
2024-08-18,P001,Kolkata,696,155,258,150,10,2024,8,18,Sunday,3
2024-08-18,P002,Kolkata,838,39,173,150,4,2024,8,18,Sunday,3
2024-08-18,P003,Mumbai,633,109,958,150,10,2024,8,18,Sunday,3
