supplier_id,supplier_name,product_id,delivery_date,expected_date,delay_days,supplier_rating,transportation_cost,delivery_date_year,delivery_date_month,delivery_date_day,delivery_date_weekday,delivery_date_quarter,expected_date_year,expected_date_month,expected_date_day,expected_date_weekday,expected_date_quarter
S004,Supplier 4,P006,2024-10-19,2024-10-19,0,4.7,3131,2024.0,10.0,19.0,Saturday,4.0,2024,10,19,Saturday,4
S003,Supplier 3,P004,2024-11-25,2024-11-19,6,4.6,1160,2024.0,11.0,25.0,Monday,4.0,2024,11,19,Tuesday,4
S004,Supplier 4,P001,2024-07-26,2024-07-23,3,3.3,4368,2024.0,7.0,26.0,Friday,3.0,2024,7,23,Tuesday,3
S001,Supplier 1,P003,2024-02-19,2024-02-19,3,4.2,4544,2024.0,2.0,19.0,Monday,1.0,2024,2,19,Monday,1
S002,Supplier 2,P005,2024-01-15,2024-01-14,1,3.4,2589,2024.0,1.0,15.0,Monday,1.0,2024,1,14,Sunday,1
S002,Supplier 2,P006,2024-12-29,2024-12-26,3,3.1,1092,2024.0,12.0,29.0,Sunday,4.0,2024,12,26,Thursday,4
S003,Supplier 3,P002,2024-11-23,2024-11-22,1,4.2,2309,2024.0,11.0,23.0,Saturday,4.0,2024,11,22,Friday,4
S001,Supplier 1,P005,2024-12-07,2024-12-07,3,4.7,4219,2024.0,12.0,7.0,Saturday,4.0,2024,12,7,Saturday,4
S001,Supplier 1,P001,2024-05-29,2024-05-26,3,4.7,566,2024.0,5.0,29.0,Wednesday,2.0,2024,5,26,Sunday,2
S003,Supplier 3,P005,2024-12-29,2024-12-25,4,4.9,1676,2024.0,12.0,29.0,Sunday,4.0,2024,12,25,Wednesday,4
S003,Supplier 3,P001,2024-03-18,2024-03-17,1,3.7,4379,2024.0,3.0,18.0,Monday,1.0,2024,3,17,Sunday,1
S001,Supplier 1,P002,2024-07-30,2024-07-30,0,3.8,3266,2024.0,7.0,30.0,Tuesday,3.0,2024,7,30,Tuesday,3
S004,Supplier 4,P006,2024-08-10,2024-08-10,3,3.6,2883,2024.0,8.0,10.0,Saturday,3.0,2024,8,10,Saturday,3
S004,Supplier 4,P005,2024-03-02,2024-03-02,0,3.5,3295,2024.0,3.0,2.0,Saturday,1.0,2024,3,2,Saturday,1
S002,Supplier 2,P005,2024-08-22,2024-08-16,6,4.0,2402,2024.0,8.0,22.0,Thursday,3.0,2024,8,16,Friday,3
S004,Supplier 4,P006,2024-05-29,2024-05-28,1,3.0,1130,2024.0,5.0,29.0,Wednesday,2.0,2024,5,28,Tuesday,2
S001,Supplier 1,P002,2024-07-19,2024-07-19,3,4.5,3946,2024.0,7.0,19.0,Friday,3.0,2024,7,19,Friday,3
S001,Supplier 1,P003,2024-12-25,2024-12-19,6,3.9,1815,2024.0,12.0,25.0,Wednesday,4.0,2024,12,19,Thursday,4
S002,Supplier 2,P003,2024-11-18,2024-11-13,5,3.1,4151,2024.0,11.0,18.0,Monday,4.0,2024,11,13,Wednesday,4
S002,Supplier 2,P001,2024-04-30,2024-04-30,3,3.2,1974,2024.0,4.0,30.0,Tuesday,2.0,2024,4,30,Tuesday,2
S001,Supplier 1,P004,2024-07-03,2024-06-26,7,3.2,4758,2024.0,7.0,3.0,Wednesday,3.0,2024,6,26,Wednesday,2
S003,Supplier 3,P005,2024-08-22,2024-08-22,3,3.5,2749,2024.0,8.0,22.0,Thursday,3.0,2024,8,22,Thursday,3
S004,Supplier 4,P002,2024-08-20,2024-08-17,3,3.5,3417,2024.0,8.0,20.0,Tuesday,3.0,2024,8,17,Saturday,3
S004,Supplier 4,P003,2024-12-21,2024-12-17,4,4.6,1067,2024.0,12.0,21.0,Saturday,4.0,2024,12,17,Tuesday,4
S001,Supplier 1,P006,2024-09-10,2024-09-03,7,4.1,3564,2024.0,9.0,10.0,Tuesday,3.0,2024,9,3,Tuesday,3
S003,Supplier 3,P001,2024-10-13,2024-10-10,3,3.7,543,2024.0,10.0,13.0,Sunday,4.0,2024,10,10,Thursday,4
S004,Supplier 4,P001,2024-10-29,2024-10-29,0,4.3,3124,2024.0,10.0,29.0,Tuesday,4.0,2024,10,29,Tuesday,4
S001,Supplier 1,P004,2024-06-29,2024-06-22,7,3.9,1346,2024.0,6.0,29.0,Saturday,2.0,2024,6,22,Saturday,2
S003,Supplier 3,P005,2024-01-09,2024-01-07,2,3.3,829,2024.0,1.0,9.0,Tuesday,1.0,2024,1,7,Sunday,1
S001,Supplier 1,P004,2024-10-24,2024-10-24,3,4.2,4439,2024.0,10.0,24.0,Thursday,4.0,2024,10,24,Thursday,4
S004,Supplier 4,P003,2024-03-05,2024-02-28,6,3.1,3009,2024.0,3.0,5.0,Tuesday,1.0,2024,2,28,Wednesday,1
S003,Supplier 3,P005,2024-03-17,2024-03-17,0,4.4,1460,2024.0,3.0,17.0,Sunday,1.0,2024,3,17,Sunday,1
S003,Supplier 3,P004,2024-07-19,2024-07-17,2,3.2,1611,2024.0,7.0,19.0,Friday,3.0,2024,7,17,Wednesday,3
S002,Supplier 2,P005,2024-05-17,2024-05-16,1,3.4,523,2024.0,5.0,17.0,Friday,2.0,2024,5,16,Thursday,2
S003,Supplier 3,P004,2024-08-18,2024-08-11,7,3.8,815,2024.0,8.0,18.0,Sunday,3.0,2024,8,11,Sunday,3
S001,Supplier 1,P001,2024-01-10,2024-01-10,0,4.8,1642,2024.0,1.0,10.0,Wednesday,1.0,2024,1,10,Wednesday,1
S002,Supplier 2,P005,2024-05-01,2024-05-01,3,4.4,3413,2024.0,5.0,1.0,Wednesday,2.0,2024,5,1,Wednesday,2
S004,Supplier 4,P003,2024-08-04,2024-07-28,7,3.3,3009,2024.0,8.0,4.0,Sunday,3.0,2024,7,28,Sunday,3
S001,Supplier 1,P003,2024-06-22,2024-06-19,3,4.0,1788,2024.0,6.0,22.0,Saturday,2.0,2024,6,19,Wednesday,2
S004,Supplier 4,P003,2024-09-11,2024-09-08,3,4.4,3280,2024.0,9.0,11.0,Wednesday,3.0,2024,9,8,Sunday,3
S004,Supplier 4,P003,2024-01-26,2024-01-26,0,3.4,4678,2024.0,1.0,26.0,Friday,1.0,2024,1,26,Friday,1
S003,Supplier 3,P001,2024-06-25,2024-06-25,0,3.5,4262,2024.0,6.0,25.0,Tuesday,2.0,2024,6,25,Tuesday,2
S003,Supplier 3,P002,2024-08-02,2024-08-01,1,4.3,4229,2024.0,8.0,2.0,Friday,3.0,2024,8,1,Thursday,3
S003,Supplier 3,P006,2024-08-28,2024-08-21,7,4.2,2978,2024.0,8.0,28.0,Wednesday,3.0,2024,8,21,Wednesday,3
S004,Supplier 4,P001,2024-10-02,2024-10-01,1,3.1,3121,2024.0,10.0,2.0,Wednesday,4.0,2024,10,1,Tuesday,4
S004,Supplier 4,P001,2024-12-02,2024-12-02,3,4.8,540,2024.0,12.0,2.0,Monday,4.0,2024,12,2,Monday,4
S001,Supplier 1,P006,2024-04-10,2024-04-09,1,4.4,2692,2024.0,4.0,10.0,Wednesday,2.0,2024,4,9,Tuesday,2
S004,Supplier 4,P006,2024-10-13,2024-10-07,6,3.3,2117,2024.0,10.0,13.0,Sunday,4.0,2024,10,7,Monday,4
S002,Supplier 2,P003,2024-11-02,2024-10-30,3,4.2,2409,2024.0,11.0,2.0,Saturday,4.0,2024,10,30,Wednesday,4
S001,Supplier 1,P006,2024-02-27,2024-02-27,3,3.1,4537,2024.0,2.0,27.0,Tuesday,1.0,2024,2,27,Tuesday,1
S001,Supplier 1,P005,2024-09-06,2024-09-02,4,4.1,4828,2024.0,9.0,6.0,Friday,3.0,2024,9,2,Monday,3
S003,Supplier 3,P002,2024-07-04,2024-06-29,5,4.6,1916,2024.0,7.0,4.0,Thursday,3.0,2024,6,29,Saturday,2
S004,Supplier 4,P005,2024-11-12,2024-11-11,1,4.2,4540,2024.0,11.0,12.0,Tuesday,4.0,2024,11,11,Monday,4
S004,Supplier 4,P004,2024-03-18,2024-03-16,2,3.6,2703,2024.0,3.0,18.0,Monday,1.0,2024,3,16,Saturday,1
S004,Supplier 4,P003,2024-03-25,2024-03-21,4,3.2,1968,2024.0,3.0,25.0,Monday,1.0,2024,3,21,Thursday,1
S002,Supplier 2,P002,2024-12-11,2024-12-11,3,3.8,3503,2024.0,12.0,11.0,Wednesday,4.0,2024,12,11,Wednesday,4
S001,Supplier 1,P005,2024-08-15,2024-08-13,2,4.1,4765,2024.0,8.0,15.0,Thursday,3.0,2024,8,13,Tuesday,3
S002,Supplier 2,P005,2024-10-08,2024-10-01,7,3.1,1742,2024.0,10.0,8.0,Tuesday,4.0,2024,10,1,Tuesday,4
S004,Supplier 4,P002,2024-04-09,2024-04-02,7,3.2,3921,2024.0,4.0,9.0,Tuesday,2.0,2024,4,2,Tuesday,2
S001,Supplier 1,P001,2024-01-11,2024-01-04,7,3.5,1530,2024.0,1.0,11.0,Thursday,1.0,2024,1,4,Thursday,1
S003,Supplier 3,P005,2024-05-04,2024-05-02,2,3.2,2989,2024.0,5.0,4.0,Saturday,2.0,2024,5,2,Thursday,2
S004,Supplier 4,P004,2024-06-21,2024-06-18,3,4.3,3974,2024.0,6.0,21.0,Friday,2.0,2024,6,18,Tuesday,2
S004,Supplier 4,P006,2024-08-03,2024-08-01,2,4.9,788,2024.0,8.0,3.0,Saturday,3.0,2024,8,1,Thursday,3
S002,Supplier 2,P006,2024-12-13,2024-12-13,0,4.5,3405,2024.0,12.0,13.0,Friday,4.0,2024,12,13,Friday,4
S001,Supplier 1,P005,2024-06-19,2024-06-14,5,4.2,3570,2024.0,6.0,19.0,Wednesday,2.0,2024,6,14,Friday,2
S004,Supplier 4,P005,2024-08-15,2024-08-14,1,4.5,3663,2024.0,8.0,15.0,Thursday,3.0,2024,8,14,Wednesday,3
S002,Supplier 2,P003,2024-07-26,2024-07-26,0,4.9,1646,2024.0,7.0,26.0,Friday,3.0,2024,7,26,Friday,3
S002,Supplier 2,P002,2024-07-30,2024-07-28,2,3.0,3944,2024.0,7.0,30.0,Tuesday,3.0,2024,7,28,Sunday,3
S001,Supplier 1,P001,2024-07-19,2024-07-18,1,4.3,3171,2024.0,7.0,19.0,Friday,3.0,2024,7,18,Thursday,3
S001,Supplier 1,P003,2024-09-30,2024-09-30,3,3.7,4904,2024.0,9.0,30.0,Monday,3.0,2024,9,30,Monday,3
S001,Supplier 1,P001,2024-10-06,2024-10-06,3,4.9,2992,2024.0,10.0,6.0,Sunday,4.0,2024,10,6,Sunday,4
S003,Supplier 3,P005,2024-02-23,2024-02-22,1,3.4,1064,2024.0,2.0,23.0,Friday,1.0,2024,2,22,Thursday,1
S001,Supplier 1,P001,2024-03-22,2024-03-19,3,4.9,3031,2024.0,3.0,22.0,Friday,1.0,2024,3,19,Tuesday,1
S001,Supplier 1,P005,2024-12-18,2024-12-13,5,4.7,4420,2024.0,12.0,18.0,Wednesday,4.0,2024,12,13,Friday,4
S003,Supplier 3,P003,2024-04-03,2024-04-03,0,3.4,4017,2024.0,4.0,3.0,Wednesday,2.0,2024,4,3,Wednesday,2
S002,Supplier 2,P003,2024-08-31,2024-08-29,2,3.8,2494,2024.0,8.0,31.0,Saturday,3.0,2024,8,29,Thursday,3
S003,Supplier 3,P001,2024-11-05,2024-10-31,5,4.0,2368,2024.0,11.0,5.0,Tuesday,4.0,2024,10,31,Thursday,4
S003,Supplier 3,P005,2024-08-23,2024-08-22,1,4.8,3527,2024.0,8.0,23.0,Friday,3.0,2024,8,22,Thursday,3
S004,Supplier 4,P003,2024-11-06,2024-11-03,3,4.3,1044,2024.0,11.0,6.0,Wednesday,4.0,2024,11,3,Sunday,4
S001,Supplier 1,P006,2024-09-18,2024-09-12,6,3.7,2545,2024.0,9.0,18.0,Wednesday,3.0,2024,9,12,Thursday,3
S002,Supplier 2,P006,2024-11-12,2024-11-08,4,3.3,2852,2024.0,11.0,12.0,Tuesday,4.0,2024,11,8,Friday,4
S001,Supplier 1,P006,2024-01-30,2024-01-30,0,3.9,3273,2024.0,1.0,30.0,Tuesday,1.0,2024,1,30,Tuesday,1
S004,Supplier 4,P002,2024-04-08,2024-04-01,7,4.6,3605,2024.0,4.0,8.0,Monday,2.0,2024,4,1,Monday,2
S001,Supplier 1,P001,2024-06-15,2024-06-08,7,3.9,508,2024.0,6.0,15.0,Saturday,2.0,2024,6,8,Saturday,2
S003,Supplier 3,P006,2024-07-01,2024-07-01,0,3.4,4355,2024.0,7.0,1.0,Monday,3.0,2024,7,1,Monday,3
S004,Supplier 4,P002,2024-11-15,2024-11-08,7,3.1,4165,2024.0,11.0,15.0,Friday,4.0,2024,11,8,Friday,4
S002,Supplier 2,P004,2024-07-20,2024-07-13,7,4.2,3491,2024.0,7.0,20.0,Saturday,3.0,2024,7,13,Saturday,3
S001,Supplier 1,P004,2024-11-15,2024-11-10,5,3.3,1597,2024.0,11.0,15.0,Friday,4.0,2024,11,10,Sunday,4
S002,Supplier 2,P006,2024-06-14,2024-06-13,1,4.2,4494,2024.0,6.0,14.0,Friday,2.0,2024,6,13,Thursday,2
S003,Supplier 3,P001,2024-08-25,2024-08-25,0,3.2,1387,2024.0,8.0,25.0,Sunday,3.0,2024,8,25,Sunday,3
S003,Supplier 3,P006,2024-06-11,2024-06-09,2,3.8,2635,2024.0,6.0,11.0,Tuesday,2.0,2024,6,9,Sunday,2
S002,Supplier 2,P006,2024-12-07,2024-11-30,7,3.0,723,2024.0,12.0,7.0,Saturday,4.0,2024,11,30,Saturday,4
S003,Supplier 3,P001,2024-04-19,2024-04-18,1,4.7,2083,2024.0,4.0,19.0,Friday,2.0,2024,4,18,Thursday,2
S001,Supplier 1,P003,2024-11-27,2024-11-27,0,4.4,3710,2024.0,11.0,27.0,Wednesday,4.0,2024,11,27,Wednesday,4
S003,Supplier 3,P001,2024-10-04,2024-09-30,4,3.1,1256,2024.0,10.0,4.0,Friday,4.0,2024,9,30,Monday,3
S004,Supplier 4,P005,2024-11-01,2024-11-01,3,3.8,4976,2024.0,11.0,1.0,Friday,4.0,2024,11,1,Friday,4
S001,Supplier 1,P002,2024-01-20,2024-01-13,7,3.5,611,2024.0,1.0,20.0,Saturday,1.0,2024,1,13,Saturday,1
S004,Supplier 4,P003,2024-06-23,2024-06-22,1,4.2,4724,2024.0,6.0,23.0,Sunday,2.0,2024,6,22,Saturday,2
S004,Supplier 4,P005,2024-09-15,2024-09-12,3,4.4,3873,2024.0,9.0,15.0,Sunday,3.0,2024,9,12,Thursday,3
S002,Supplier 2,P004,2024-04-17,2024-04-16,1,3.1,2071,2024.0,4.0,17.0,Wednesday,2.0,2024,4,16,Tuesday,2
S001,Supplier 1,P001,2024-02-13,2024-02-13,3,4.9,1290,2024.0,2.0,13.0,Tuesday,1.0,2024,2,13,Tuesday,1
S004,Supplier 4,P003,2024-01-15,2024-01-15,0,4.7,2539,2024.0,1.0,15.0,Monday,1.0,2024,1,15,Monday,1
S003,Supplier 3,P005,2024-11-02,2024-11-02,0,3.3,974,2024.0,11.0,2.0,Saturday,4.0,2024,11,2,Saturday,4
S002,Supplier 2,P004,2024-10-17,2024-10-13,4,3.3,3210,2024.0,10.0,17.0,Thursday,4.0,2024,10,13,Sunday,4
S001,Supplier 1,P003,2024-12-28,2024-12-25,3,4.0,1806,2024.0,12.0,28.0,Saturday,4.0,2024,12,25,Wednesday,4
S001,Supplier 1,P001,2024-03-19,2024-03-18,1,3.6,2923,2024.0,3.0,19.0,Tuesday,1.0,2024,3,18,Monday,1
S002,Supplier 2,P005,2024-01-04,2024-01-03,1,3.4,1101,2024.0,1.0,4.0,Thursday,1.0,2024,1,3,Wednesday,1
S004,Supplier 4,P005,2024-01-26,2024-01-19,7,3.2,835,2024.0,1.0,26.0,Friday,1.0,2024,1,19,Friday,1
S004,Supplier 4,P005,2024-10-28,2024-10-21,7,5.0,1175,2024.0,10.0,28.0,Monday,4.0,2024,10,21,Monday,4
S003,Supplier 3,P003,2024-07-14,2024-07-12,2,4.0,1767,2024.0,7.0,14.0,Sunday,3.0,2024,7,12,Friday,3
S003,Supplier 3,P004,2024-10-15,2024-10-15,0,4.4,2746,2024.0,10.0,15.0,Tuesday,4.0,2024,10,15,Tuesday,4
S002,Supplier 2,P001,2024-03-31,2024-03-31,0,4.5,3227,2024.0,3.0,31.0,Sunday,1.0,2024,3,31,Sunday,1
S003,Supplier 3,P005,2024-12-05,2024-11-28,7,4.5,1302,2024.0,12.0,5.0,Thursday,4.0,2024,11,28,Thursday,4
S004,Supplier 4,P002,2024-02-25,2024-02-25,3,5.0,4488,2024.0,2.0,25.0,Sunday,1.0,2024,2,25,Sunday,1
S004,Supplier 4,P004,2024-02-21,2024-02-17,4,3.7,2575,2024.0,2.0,21.0,Wednesday,1.0,2024,2,17,Saturday,1
S002,Supplier 2,P005,2024-12-15,2024-12-14,1,4.6,4931,2024.0,12.0,15.0,Sunday,4.0,2024,12,14,Saturday,4
S003,Supplier 3,P003,2024-10-15,2024-10-15,0,4.6,2774,2024.0,10.0,15.0,Tuesday,4.0,2024,10,15,Tuesday,4
S003,Supplier 3,P004,2024-01-23,2024-01-19,4,4.3,1768,2024.0,1.0,23.0,Tuesday,1.0,2024,1,19,Friday,1
S002,Supplier 2,P004,2024-12-24,2024-12-23,1,3.0,3531,2024.0,12.0,24.0,Tuesday,4.0,2024,12,23,Monday,4
S001,Supplier 1,P003,2024-03-14,2024-03-14,3,3.1,700,2024.0,3.0,14.0,Thursday,1.0,2024,3,14,Thursday,1
S001,Supplier 1,P003,2024-09-08,2024-09-08,0,4.2,4628,2024.0,9.0,8.0,Sunday,3.0,2024,9,8,Sunday,3
S001,Supplier 1,P003,2024-12-24,2024-12-18,6,4.7,3387,2024.0,12.0,24.0,Tuesday,4.0,2024,12,18,Wednesday,4
S001,Supplier 1,P002,2025-01-01,2024-12-25,7,4.4,3943,2025.0,1.0,1.0,Wednesday,1.0,2024,12,25,Wednesday,4
S004,Supplier 4,P002,2024-11-20,2024-11-14,6,4.2,3124,2024.0,11.0,20.0,Wednesday,4.0,2024,11,14,Thursday,4
S004,Supplier 4,P004,2024-07-29,2024-07-29,3,4.6,2248,2024.0,7.0,29.0,Monday,3.0,2024,7,29,Monday,3
S001,Supplier 1,P001,2024-10-02,2024-10-02,3,4.9,645,2024.0,10.0,2.0,Wednesday,4.0,2024,10,2,Wednesday,4
S004,Supplier 4,P006,2024-04-03,2024-03-31,3,3.9,2200,2024.0,4.0,3.0,Wednesday,2.0,2024,3,31,Sunday,1
S004,Supplier 4,P001,2024-08-22,2024-08-17,5,3.4,4495,2024.0,8.0,22.0,Thursday,3.0,2024,8,17,Saturday,3
S002,Supplier 2,P001,2024-04-29,2024-04-22,7,3.7,4689,2024.0,4.0,29.0,Monday,2.0,2024,4,22,Monday,2
S001,Supplier 1,P001,2024-07-04,2024-06-27,7,4.0,877,2024.0,7.0,4.0,Thursday,3.0,2024,6,27,Thursday,2
S004,Supplier 4,P006,2024-04-14,2024-04-09,5,3.6,1551,2024.0,4.0,14.0,Sunday,2.0,2024,4,9,Tuesday,2
S002,Supplier 2,P002,2024-08-04,2024-08-02,2,3.1,890,2024.0,8.0,4.0,Sunday,3.0,2024,8,2,Friday,3
S001,Supplier 1,P002,2024-02-01,2024-02-01,0,4.7,1873,2024.0,2.0,1.0,Thursday,1.0,2024,2,1,Thursday,1
S003,Supplier 3,P002,2024-11-20,2024-11-20,0,3.2,4477,2024.0,11.0,20.0,Wednesday,4.0,2024,11,20,Wednesday,4
S003,Supplier 3,P001,2024-06-21,2024-06-17,4,3.8,2662,2024.0,6.0,21.0,Friday,2.0,2024,6,17,Monday,2
S001,Supplier 1,P001,2024-10-09,2024-10-08,1,3.9,2632,2024.0,10.0,9.0,Wednesday,4.0,2024,10,8,Tuesday,4
S001,Supplier 1,P003,2024-04-14,2024-04-13,1,4.8,2338,2024.0,4.0,14.0,Sunday,2.0,2024,4,13,Saturday,2
S002,Supplier 2,P006,2024-02-09,2024-02-04,5,4.7,3336,2024.0,2.0,9.0,Friday,1.0,2024,2,4,Sunday,1
S004,Supplier 4,P003,2024-11-02,2024-10-30,3,3.1,1982,2024.0,11.0,2.0,Saturday,4.0,2024,10,30,Wednesday,4
S002,Supplier 2,P002,2024-02-11,2024-02-11,3,4.2,796,2024.0,2.0,11.0,Sunday,1.0,2024,2,11,Sunday,1
S003,Supplier 3,P003,2024-06-23,2024-06-17,6,3.8,4959,2024.0,6.0,23.0,Sunday,2.0,2024,6,17,Monday,2
S002,Supplier 2,P003,2024-06-18,2024-06-14,4,4.0,2934,2024.0,6.0,18.0,Tuesday,2.0,2024,6,14,Friday,2
S003,Supplier 3,P004,2024-09-07,2024-09-06,1,3.4,3231,2024.0,9.0,7.0,Saturday,3.0,2024,9,6,Friday,3
S002,Supplier 2,P003,2024-10-08,2024-10-06,2,3.3,751,2024.0,10.0,8.0,Tuesday,4.0,2024,10,6,Sunday,4
S004,Supplier 4,P005,2024-01-30,2024-01-30,0,3.9,2262,2024.0,1.0,30.0,Tuesday,1.0,2024,1,30,Tuesday,1
S001,Supplier 1,P006,2024-05-30,2024-05-26,4,4.6,955,2024.0,5.0,30.0,Thursday,2.0,2024,5,26,Sunday,2
S002,Supplier 2,P002,2024-06-13,2024-06-06,7,4.6,3944,2024.0,6.0,13.0,Thursday,2.0,2024,6,6,Thursday,2
S002,Supplier 2,P005,2024-05-29,2024-05-24,5,3.3,2292,2024.0,5.0,29.0,Wednesday,2.0,2024,5,24,Friday,2
S004,Supplier 4,P004,2024-03-07,2024-03-07,3,3.7,4420,2024.0,3.0,7.0,Thursday,1.0,2024,3,7,Thursday,1
S002,Supplier 2,P003,2024-09-30,2024-09-25,5,4.6,4798,2024.0,9.0,30.0,Monday,3.0,2024,9,25,Wednesday,3
S004,Supplier 4,P005,2024-09-15,2024-09-10,5,4.5,4472,2024.0,9.0,15.0,Sunday,3.0,2024,9,10,Tuesday,3
S003,Supplier 3,P002,2024-04-18,2024-04-16,2,4.1,2287,2024.0,4.0,18.0,Thursday,2.0,2024,4,16,Tuesday,2
S001,Supplier 1,P001,2024-05-19,2024-05-14,5,4.1,4403,2024.0,5.0,19.0,Sunday,2.0,2024,5,14,Tuesday,2
S001,Supplier 1,P006,2024-11-04,2024-10-28,7,3.0,2441,2024.0,11.0,4.0,Monday,4.0,2024,10,28,Monday,4
S004,Supplier 4,P006,2024-01-29,2024-01-22,7,3.6,2268,2024.0,1.0,29.0,Monday,1.0,2024,1,22,Monday,1
S001,Supplier 1,P001,2024-07-09,2024-07-06,3,3.1,3358,2024.0,7.0,9.0,Tuesday,3.0,2024,7,6,Saturday,3
S003,Supplier 3,P004,2024-02-05,2024-01-29,7,3.3,2929,2024.0,2.0,5.0,Monday,1.0,2024,1,29,Monday,1
S001,Supplier 1,P002,2024-04-20,2024-04-13,7,4.6,948,2024.0,4.0,20.0,Saturday,2.0,2024,4,13,Saturday,2
S002,Supplier 2,P006,2024-12-13,2024-12-13,3,3.4,2518,2024.0,12.0,13.0,Friday,4.0,2024,12,13,Friday,4
S003,Supplier 3,P004,2024-01-01,2024-01-01,0,3.8,3486,2024.0,1.0,1.0,Monday,1.0,2024,1,1,Monday,1
S004,Supplier 4,P002,2024-01-30,2024-01-23,7,4.5,3693,2024.0,1.0,30.0,Tuesday,1.0,2024,1,23,Tuesday,1
S003,Supplier 3,P002,2024-03-18,2024-03-18,3,3.4,4952,2024.0,3.0,18.0,Monday,1.0,2024,3,18,Monday,1
S004,Supplier 4,P004,2024-12-04,2024-11-29,5,3.0,2862,2024.0,12.0,4.0,Wednesday,4.0,2024,11,29,Friday,4
S003,Supplier 3,P001,2024-01-18,2024-01-16,2,3.7,3934,2024.0,1.0,18.0,Thursday,1.0,2024,1,16,Tuesday,1
S002,Supplier 2,P005,2024-10-02,2024-09-25,7,4.0,3162,2024.0,10.0,2.0,Wednesday,4.0,2024,9,25,Wednesday,3
S002,Supplier 2,P003,2024-09-13,2024-09-11,2,3.5,4705,2024.0,9.0,13.0,Friday,3.0,2024,9,11,Wednesday,3
S002,Supplier 2,P006,2024-10-18,2024-10-15,3,4.1,3786,2024.0,10.0,18.0,Friday,4.0,2024,10,15,Tuesday,4
S004,Supplier 4,P006,2024-05-02,2024-04-26,6,3.0,4279,2024.0,5.0,2.0,Thursday,2.0,2024,4,26,Friday,2
S003,Supplier 3,P002,2024-08-26,2024-08-26,0,4.6,4372,2024.0,8.0,26.0,Monday,3.0,2024,8,26,Monday,3
S003,Supplier 3,P001,2024-05-29,2024-05-29,0,4.7,2594,2024.0,5.0,29.0,Wednesday,2.0,2024,5,29,Wednesday,2
S003,Supplier 3,P005,2024-04-20,2024-04-20,3,4.6,1325,2024.0,4.0,20.0,Saturday,2.0,2024,4,20,Saturday,2
S001,Supplier 1,P001,2024-01-15,2024-01-09,6,3.6,1363,2024.0,1.0,15.0,Monday,1.0,2024,1,9,Tuesday,1
S001,Supplier 1,P001,2024-04-28,2024-04-28,0,4.5,3275,2024.0,4.0,28.0,Sunday,2.0,2024,4,28,Sunday,2
S002,Supplier 2,P004,2024-06-30,2024-06-25,5,3.0,3092,2024.0,6.0,30.0,Sunday,2.0,2024,6,25,Tuesday,2
S002,Supplier 2,P003,2024-11-17,2024-11-17,3,4.3,2533,2024.0,11.0,17.0,Sunday,4.0,2024,11,17,Sunday,4
S002,Supplier 2,P005,2024-02-27,2024-02-24,3,4.5,1128,2024.0,2.0,27.0,Tuesday,1.0,2024,2,24,Saturday,1
S004,Supplier 4,P001,2024-06-18,2024-06-18,0,4.6,819,2024.0,6.0,18.0,Tuesday,2.0,2024,6,18,Tuesday,2
S003,Supplier 3,P001,2024-06-01,2024-05-31,1,5.0,2946,2024.0,6.0,1.0,Saturday,2.0,2024,5,31,Friday,2
S001,Supplier 1,P006,2024-04-23,2024-04-20,3,3.6,4906,2024.0,4.0,23.0,Tuesday,2.0,2024,4,20,Saturday,2
S002,Supplier 2,P001,2024-09-19,2024-09-19,3,3.5,1841,2024.0,9.0,19.0,Thursday,3.0,2024,9,19,Thursday,3
S003,Supplier 3,P001,2024-04-30,2024-04-30,3,4.1,2003,2024.0,4.0,30.0,Tuesday,2.0,2024,4,30,Tuesday,2
S002,Supplier 2,P002,2024-10-20,2024-10-17,3,3.1,2041,2024.0,10.0,20.0,Sunday,4.0,2024,10,17,Thursday,4
S001,Supplier 1,P003,2024-09-14,2024-09-12,2,4.9,4928,2024.0,9.0,14.0,Saturday,3.0,2024,9,12,Thursday,3
S004,Supplier 4,P003,2024-09-16,2024-09-16,0,3.9,663,2024.0,9.0,16.0,Monday,3.0,2024,9,16,Monday,3
S001,Supplier 1,P001,2024-03-20,2024-03-17,3,3.5,4272,2024.0,3.0,20.0,Wednesday,1.0,2024,3,17,Sunday,1
S004,Supplier 4,P005,2024-03-09,2024-03-02,7,4.1,2431,2024.0,3.0,9.0,Saturday,1.0,2024,3,2,Saturday,1
S001,Supplier 1,P005,2024-03-31,2024-03-29,2,4.1,2578,2024.0,3.0,31.0,Sunday,1.0,2024,3,29,Friday,1
S002,Supplier 2,P001,2024-03-16,2024-03-16,3,4.9,1811,2024.0,3.0,16.0,Saturday,1.0,2024,3,16,Saturday,1
S002,Supplier 2,P003,2024-05-31,2024-05-28,3,3.0,1594,2024.0,5.0,31.0,Friday,2.0,2024,5,28,Tuesday,2
S001,Supplier 1,P005,2024-03-02,2024-02-24,7,3.5,3999,2024.0,3.0,2.0,Saturday,1.0,2024,2,24,Saturday,1
S004,Supplier 4,P005,2024-09-20,2024-09-15,5,3.3,4365,2024.0,9.0,20.0,Friday,3.0,2024,9,15,Sunday,3
S003,Supplier 3,P005,2024-06-12,2024-06-11,1,3.6,4845,2024.0,6.0,12.0,Wednesday,2.0,2024,6,11,Tuesday,2
